,division_code,division_name,major_group_code,major_group_name,industry_group_code,industry_group_name
1048,I,Services,75,"Automotive Repair, Services, And Parking",7549,"Automotive Services, Except Repair and Carwashes"
1049,I,Services,76,Miscellaneous Repair Services,7600,SERVICES-MISCELLANEOUS REPAIR SERVICES
1050,I,Services,76,Miscellaneous Repair Services,7622,Radio and Television Repair Shops
1051,I,Services,76,Miscellaneous Repair Services,7623,Refrigeration and Air-Conditioning Service and Repair Shops
1052,I,Services,76,Miscellaneous Repair Services,7629,"Electrical and Electronic Repair Shops, Not Elsewhere Classified"
1053,I,Services,76,Miscellaneous Repair Services,7631,"Watch, Clock, and Jewelry Repair"
1054,I,Services,76,Miscellaneous Repair Services,7641,Reupholstery and Furniture Repair
1055,I,Services,76,Miscellaneous Repair Services,7692,Welding Repair
1056,I,Services,76,Miscellaneous Repair Services,7694,Armature Rewinding Shops
1057,I,Services,76,Miscellaneous Repair Services,7699,"Repair Shops and Related Services, Not Elsewhere Classified"
1058,I,Services,78,Motion Pictures,7812,Motion Picture and Video Tape Production
1059,I,Services,78,Motion Pictures,7819,Services Allied to Motion Picture Production
1060,I,Services,78,Motion Pictures,7822,Motion Picture and Video Tape Distribution
1061,I,Services,78,Motion Pictures,7829,Services Allied to Motion Picture Distribution
1062,I,Services,78,Motion Pictures,7830,SERVICES-MOTION PICTURE THEATERS
1063,I,Services,78,Motion Pictures,7832,"Motion Picture Theaters, Except Drive-In"
1064,I,Services,78,Motion Pictures,7833,Drive-In Motion Picture Theaters
1065,I,Services,78,Motion Pictures,7841,Video Tape Rental
1066,I,Services,79,Amusement And Recreation Services,7900,SERVICES-AMUSEMENT & RECREATION SERVICES
1067,I,Services,79,Amusement And Recreation Services,7911,"Dance Studios, Schools, and Halls"
1068,I,Services,79,Amusement And Recreation Services,7922,Theatrical Producers (Except Motion Picture) and Miscellaneous Theatrical Services
1069,I,Services,79,Amusement And Recreation Services,7929,"Bands, Orchestras, Actors, and Other Entertainers and Entertainment Groups"
1070,I,Services,79,Amusement And Recreation Services,7933,Bowling Centers
1071,I,Services,79,Amusement And Recreation Services,7941,Professional Sports Clubs and Promoters
1072,I,Services,79,Amusement And Recreation Services,7948,"Racing, Including Track Operation"
1073,I,Services,79,Amusement And Recreation Services,7990,SERVICES-MISCELLANEOUS AMUSEMENT & RECREATION
1074,I,Services,79,Amusement And Recreation Services,7991,Physical Fitness Facilities
1075,I,Services,79,Amusement And Recreation Services,7992,Public Golf Courses
1076,I,Services,79,Amusement And Recreation Services,7993,Coin-Operated Amusement Devices
1077,I,Services,79,Amusement And Recreation Services,7996,Amusement Parks
1078,I,Services,79,Amusement And Recreation Services,7997,Membership Sports and Recreation Clubs
1079,I,Services,79,Amusement And Recreation Services,7999,"Amusement and Recreation Services, Not Elsewhere Classified"
1080,I,Services,80,Health Services,8000,SERVICES-HEALTH SERVICES
1081,I,Services,80,Health Services,8011,Offices and Clinics of Doctors of Medicine
1082,I,Services,80,Health Services,8021,Offices and Clinics of Dentists
1083,I,Services,80,Health Services,8031,Offices and Clinics of Doctors of Osteopathy
1084,I,Services,80,Health Services,8041,Offices and Clinics of Chiropractors
1085,I,Services,80,Health Services,8042,Offices and Clinics of Optometrists
1086,I,Services,80,Health Services,8043,Offices and Clinics of Podiatrists
1087,I,Services,80,Health Services,8049,"Offices and Clinics of Health Practitioners, Not Elsewhere Classified"
1088,I,Services,80,Health Services,8050,SERVICES-NURSING & PERSONAL CARE FACILITIES
1089,I,Services,80,Health Services,8051,Skilled Nursing Care Facilities
1090,I,Services,80,Health Services,8052,Intermediate Care Facilities
1091,I,Services,80,Health Services,8059,"Nursing and Personal Care Facilities, Not Elsewhere Classified"
1092,I,Services,80,Health Services,8060,SERVICES-HOSPITALS
1093,I,Services,80,Health Services,8062,General Medical and Surgical Hospitals
1094,I,Services,80,Health Services,8063,Psychiatric Hospitals
1095,I,Services,80,Health Services,8069,"Specialty Hospitals, Except Psychiatric"
1096,I,Services,80,Health Services,8071,Medical Laboratories
1097,I,Services,80,Health Services,8072,Dental Laboratories
1098,I,Services,80,Health Services,8082,Home Health Care Services
1099,I,Services,80,Health Services,8090,"SERVICES-MISC HEALTH & ALLIED SERVICES, NEC"
1100,I,Services,80,Health Services,8092,Kidney Dialysis Centers
1101,I,Services,80,Health Services,8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
1102,I,Services,80,Health Services,8099,"Health and Allied Services, Not Elsewhere Classified"
1103,I,Services,81,Legal Services,8111,Legal Services
1104,I,Services,82,Educational Services,8200,SERVICES-EDUCATIONAL SERVICES
1105,I,Services,82,Educational Services,8211,Elementary and Secondary Schools
1106,I,Services,82,Educational Services,8221,"Colleges, Universities, and Professional Schools"
1107,I,Services,82,Educational Services,8222,Junior Colleges and Technical Institutes
1108,I,Services,82,Educational Services,8231,Libraries
1109,I,Services,82,Educational Services,8243,Data Processing Schools
1110,I,Services,82,Educational Services,8244,Business and Secretarial Schools
1111,I,Services,82,Educational Services,8249,"Vocational Schools, Not Elsewhere Classified"
1112,I,Services,82,Educational Services,8299,"Schools and Educational Services, Not Elsewhere Classified"
1113,I,Services,83,Social Services,8300,SERVICES-SOCIAL SERVICES
1114,I,Services,83,Social Services,8322,Individual and Family Social Services
1115,I,Services,83,Social Services,8331,Job Training and Vocational Rehabilitation Services
1116,I,Services,83,Social Services,8351,Child Day Care Services
1117,I,Services,83,Social Services,8361,Residential Care
1118,I,Services,83,Social Services,8399,"Social Services, Not Elsewhere Classified"
1119,I,Services,84,"Museums, Art Galleries, And Botanical And Zoological Gardens",8412,Museums and Art Galleries
1120,I,Services,84,"Museums, Art Galleries, And Botanical And Zoological Gardens",8422,Arboreta and Botanical or Zoological Gardens
1121,I,Services,86,Membership Organizations,8600,SERVICES-MEMBERSHIP ORGANIZATIONS
1122,I,Services,86,Membership Organizations,8611,Business Associations
1123,I,Services,86,Membership Organizations,8621,Professional Membership Organizations
1124,I,Services,86,Membership Organizations,8631,Labor Unions and Similar Labor Organizations
1125,I,Services,86,Membership Organizations,8641,"Civic, Social, and Fraternal Associations"
1126,I,Services,86,Membership Organizations,8651,Political Organizations
1127,I,Services,86,Membership Organizations,8661,Religious Organizations
1128,I,Services,86,Membership Organizations,8699,"Membership Organizations, Not Elsewhere Classified"
1129,I,Services,87,"Engineering, Accounting, Research, Management, And Related Services",8700,"SERVICES-ENGINEERING, ACCOUNTING, RESEARCH, MANAGEMENT"
1130,I,Services,87,"Engineering, Accounting, Research, Management, And Related Services",8711,Engineering Services
1131,I,Services,87,"Engineering, Accounting, Research, Management, And Related Services",8712,Architectural Services
1132,I,Services,87,"Engineering, Accounting, Research, Management, And Related Services",8713,Surveying Services
1133,I,Services,87,"Engineering, Accounting, Research, Management, And Related Services",8721,"Accounting, Auditing, and Bookkeeping Services"
1134,I,Services,87,"Engineering, Accounting, Research, Management, And Related Services",8731,Commercial Physical and Biological Research
1135,I,Services,87,"Engineering, Accounting, Research, Management, And Related Services",8732,"Commercial Economic, Sociological, and Educational Research"
1136,I,Services,87,"Engineering, Accounting, Research, Management, And Related Services",8733,Noncommercial Research Organizations
1137,I,Services,87,"Engineering, Accounting, Research, Management, And Related Services",8734,Testing Laboratories
1138,I,Services,87,"Engineering, Accounting, Research, Management, And Related Services",8741,Management Services
1139,I,Services,87,"Engineering, Accounting, Research, Management, And Related Services",8742,Management Consulting Services
1140,I,Services,87,"Engineering, Accounting, Research, Management, And Related Services",8743,Public Relations Services
1141,I,Services,87,"Engineering, Accounting, Research, Management, And Related Services",8744,Facilities Support Management Services
1142,I,Services,87,"Engineering, Accounting, Research, Management, And Related Services",8748,"Business Consulting Services, Not Elsewhere Classified"
1143,I,Services,88,Private Households,8811,Private Households
1144,I,Services,88,Private Households,8880,AMERICAN DEPOSITARY RECEIPTS
1145,I,Services,88,Private Households,8888,FOREIGN GOVERNMENTS
1146,I,Services,89,Miscellaneous Services,8900,"SERVICES-SERVICES, NEC"
1147,I,Services,89,Miscellaneous Services,8999,"Services, Not Elsewhere Classified"
1148,J,Public Administration,91,"Executive, Legislative, And General Government, Except Finance",9111,Executive Offices
1149,J,Public Administration,91,"Executive, Legislative, And General Government, Except Finance",9121,Legislative Bodies
1150,J,Public Administration,91,"Executive, Legislative, And General Government, Except Finance",9131,Executive and Legislative Offices Combined
1151,J,Public Administration,91,"Executive, Legislative, And General Government, Except Finance",9199,"General Government, Not Elsewhere Classified"
1152,J,Public Administration,92,"Justice, Public Order, And Safety",9211,Courts
1153,J,Public Administration,92,"Justice, Public Order, And Safety",9221,Police Protection
1154,J,Public Administration,92,"Justice, Public Order, And Safety",9222,Legal Counsel and Prosecution
1155,J,Public Administration,92,"Justice, Public Order, And Safety",9223,Correctional Institutions
1156,J,Public Administration,92,"Justice, Public Order, And Safety",9224,Fire Protection
1157,J,Public Administration,92,"Justice, Public Order, And Safety",9229,"Public Order and Safety, Not Elsewhere Classified"
1158,J,Public Administration,93,"Public Finance, Taxation, And Monetary Policy",9311,"Public Finance, Taxation, and Monetary Policy"
1159,J,Public Administration,94,Administration Of Human Resource Programs,9411,Administration of Educational Programs
1160,J,Public Administration,94,Administration Of Human Resource Programs,9431,Administration of Public Health Programs
1161,J,Public Administration,94,Administration Of Human Resource Programs,9441,"Administration of Social, Human Resource and Income Maintenance Programs"
1162,J,Public Administration,94,Administration Of Human Resource Programs,9451,"Administration of Veterans' Affairs, Except Health and Insurance"
1163,J,Public Administration,95,Administration Of Environmental Quality And Housing Programs,9511,Air and Water Resource and Solid Waste Management
1164,J,Public Administration,95,Administration Of Environmental Quality And Housing Programs,9512,"Land, Mineral, Wildlife, and Forest Conservation"
1165,J,Public Administration,95,Administration Of Environmental Quality And Housing Programs,9531,Administration of Housing Programs
1166,J,Public Administration,95,Administration Of Environmental Quality And Housing Programs,9532,Administration of Urban Planning and Community and Rural Development
1167,J,Public Administration,96,Administration Of Economic Programs,9611,Administration of General Economic Programs
1168,J,Public Administration,96,Administration Of Economic Programs,9621,Regulation and Administration of Transportation Programs
1169,J,Public Administration,96,Administration Of Economic Programs,9631,"Regulation and Administration of Communications, Electric, Gas, and Other Utilities"
1170,J,Public Administration,96,Administration Of Economic Programs,9641,Regulation of Agricultural Marketing and Commodities
1171,J,Public Administration,96,Administration Of Economic Programs,9651,"Regulation, Licensing, and Inspection of Miscellaneous Commercial Sectors"
1172,J,Public Administration,96,Administration Of Economic Programs,9661,Space and Research and Technology
1173,J,Public Administration,97,National Security And International Affairs,9711,National Security
1174,J,Public Administration,97,National Security And International Affairs,9721,International Affairs
1175,J,Public Administration,99,Nonclassifiable Establishments,9995,NON-OPERATING ESTABLISHMENTS
1176,J,Public Administration,99,Nonclassifiable Establishments,9999,Nonclassifiable Establishments
